,label
3355,0.0
12377,0.0
44796,1.0
30290,0.0
9539,0.0
30234,0.0
15803,0.0
39789,1.0
4646,0.0
12299,0.0
20428,0.0
22613,0.0
10017,0.0
48696,1.0
7755,0.0
46453,1.0
34078,1.0
15575,0.0
18217,0.0
47186,1.0
26436,0.0
6413,0.0
6338,0.0
15911,0.0
29083,0.0
14915,0.0
2453,0.0
4087,0.0
7488,0.0
19696,0.0
32234,1.0
36315,1.0
49408,1.0
33145,1.0
3230,0.0
37180,1.0
43355,1.0
20117,0.0
5502,0.0
31384,0.0
27315,0.0
24452,0.0
41997,1.0
46670,1.0
16454,0.0
39886,1.0
34113,1.0
33591,1.0
24823,0.0
21418,0.0
35222,1.0
41809,1.0
10242,0.0
14182,0.0
13579,0.0
13594,0.0
44093,1.0
11073,0.0
31414,0.0
15818,0.0
23402,0.0
7902,0.0
29046,0.0
30722,0.0
12655,0.0
5873,0.0
13934,0.0
34294,1.0
39345,1.0
44108,1.0
40081,1.0
44305,1.0
3059,0.0
43184,1.0
48465,1.0
31765,0.0
2631,0.0
19114,0.0
29260,0.0
13172,0.0
39423,1.0
30197,0.0
17176,0.0
2587,0.0
29495,0.0
26710,0.0
5925,0.0
17084,0.0
19305,0.0
43146,1.0
28400,0.0
18131,0.0
16827,0.0
15273,0.0
41839,1.0
6101,0.0
32803,1.0
17427,0.0
10108,0.0
17592,0.0
26073,0.0
10951,0.0
36231,1.0
36418,1.0
2145,0.0
35322,1.0
40799,1.0
3056,0.0
24614,0.0
34716,1.0
35982,1.0
18720,0.0
38859,1.0
44583,1.0
12033,0.0
17362,0.0
17440,0.0
29673,0.0
35732,1.0
44269,1.0
8634,0.0
29068,0.0
42748,1.0
24481,0.0
22214,0.0
38257,1.0
10481,0.0
29740,0.0
14176,0.0
25644,0.0
30090,0.0
19650,0.0
140,0.0
38019,1.0
46821,1.0
9478,0.0
37794,1.0
49334,1.0
1419,0.0
37968,1.0
29664,0.0
29636,0.0
12774,0.0
36147,1.0
46551,1.0
18308,0.0
18521,0.0
20844,0.0
35026,1.0
1890,0.0
37023,1.0
11276,0.0
17305,0.0
14760,0.0
49201,1.0
4132,0.0
30812,0.0
5203,0.0
1208,0.0
6794,0.0
14041,0.0
25687,0.0
7890,0.0
23070,0.0
32657,1.0
48361,1.0
37544,1.0
41764,1.0
6023,0.0
6747,0.0
38111,1.0
14263,0.0
37745,1.0
39333,1.0
39364,1.0
31594,0.0
168,0.0
25512,0.0
29363,0.0
27844,0.0
35211,1.0
45273,1.0
26057,0.0
21848,0.0
12925,0.0
10786,0.0
48653,1.0
11467,0.0
31251,0.0
13366,0.0
29331,0.0
24101,0.0
1830,0.0
48636,1.0
17984,0.0
31408,0.0
42823,1.0
47825,1.0
8827,0.0
18801,0.0
29234,0.0
30743,0.0
4355,0.0
1201,0.0
36078,1.0
36939,1.0
32077,1.0
20272,0.0
22023,0.0
14695,0.0
18596,0.0
34929,1.0
1897,0.0
20051,0.0
1869,0.0
7112,0.0
36489,1.0
9386,0.0
38383,1.0
42967,1.0
7317,0.0
33048,1.0
16505,0.0
23223,0.0
44859,1.0
19638,0.0
13571,0.0
44395,1.0
7330,0.0
11395,0.0
21554,0.0
46748,1.0
40084,1.0
27411,0.0
10124,0.0
7285,0.0
13755,0.0
11790,0.0
16258,0.0
11054,0.0
41432,1.0
4487,0.0
38940,1.0
36055,1.0
45804,1.0
22349,0.0
3878,0.0
12704,0.0
133,0.0
7578,0.0
19847,0.0
37197,1.0
20720,0.0
10439,0.0
48105,1.0
22768,0.0
37402,1.0
24955,0.0
8818,0.0
26597,0.0
11408,0.0
30261,0.0
32300,1.0
36812,1.0
40738,1.0
42079,1.0
30159,0.0
19859,0.0
45431,1.0
29281,0.0
3622,0.0
24425,0.0
29556,0.0
36412,1.0
8086,0.0
30824,0.0
45611,1.0
10760,0.0
45929,1.0
20336,0.0
17276,0.0
22266,0.0
2001,0.0
12058,0.0
31536,0.0
8361,0.0
15983,0.0
37228,1.0
29022,0.0
12715,0.0
16611,0.0
26084,0.0
20663,0.0
44714,1.0
10072,0.0
48674,1.0
46959,1.0
35621,1.0
34780,1.0
19125,0.0
15128,0.0
19388,0.0
10001,0.0
21567,0.0
9366,0.0
41753,1.0
1839,0.0
39219,1.0
31892,0.0
49245,1.0
39281,1.0
22703,0.0
41408,1.0
33242,1.0
36205,1.0
48033,1.0
1697,0.0
10259,0.0
13943,0.0
41774,1.0
8376,0.0
42357,1.0
10045,0.0
27282,0.0
47698,1.0
40647,1.0
35362,1.0
23492,0.0
11978,0.0
28185,0.0
18909,0.0
46284,1.0
10483,0.0
900,0.0
44133,1.0
11853,0.0
42726,1.0
27573,0.0
31705,0.0
15919,0.0
18472,0.0
3964,0.0
12148,0.0
41782,1.0
3441,0.0
31818,0.0
4539,0.0
4833,0.0
42952,1.0
30856,0.0
37965,1.0
5707,0.0
6844,0.0
5271,0.0
11316,0.0
48452,1.0
28110,0.0
37959,1.0
45917,1.0
41895,1.0
24096,0.0
1479,0.0
6489,0.0
32577,1.0
48630,1.0
37993,1.0
15832,0.0
5146,0.0
32289,1.0
25721,0.0
38880,1.0
7861,0.0
25548,0.0
9150,0.0
41908,1.0
36313,1.0
9379,0.0
48859,1.0
49746,1.0
41962,1.0
27749,0.0
31655,0.0
32302,1.0
45128,1.0
22806,0.0
6684,0.0
6919,0.0
37714,1.0
40482,1.0
8684,0.0
30400,0.0
18958,0.0
15750,0.0
26298,0.0
6899,0.0
41909,1.0
37967,1.0
2790,0.0
23055,0.0
42800,1.0
2904,0.0
30391,0.0
23426,0.0
19549,0.0
25801,0.0
31221,0.0
11813,0.0
17684,0.0
3335,0.0
43662,1.0
45457,1.0
18797,0.0
17609,0.0
45536,1.0
9291,0.0
48898,1.0
27596,0.0
32473,1.0
26885,0.0
14065,0.0
42815,1.0
31433,0.0
5405,0.0
2979,0.0
20937,0.0
32148,1.0
29341,0.0
36865,1.0
24420,0.0
32382,1.0
7462,0.0
40224,1.0
49475,1.0
48770,1.0
4759,0.0
13496,0.0
40790,1.0
5648,0.0
15971,0.0
3248,0.0
26494,0.0
19295,0.0
833,0.0
11571,0.0
6505,0.0
26221,0.0
39482,1.0
45398,1.0
39942,1.0
44886,1.0
29501,0.0
40423,1.0
4488,0.0
41490,1.0
4970,0.0
40958,1.0
10186,0.0
13695,0.0
33411,1.0
7775,0.0
42682,1.0
20861,0.0
42694,1.0
4563,0.0
22294,0.0
12590,0.0
7474,0.0
29663,0.0
40135,1.0
48264,1.0
13060,0.0
21039,0.0
43919,1.0
28079,0.0
18298,0.0
46081,1.0
38810,1.0
38336,1.0
46782,1.0
46153,1.0
8729,0.0
23549,0.0
20984,0.0
10321,0.0
33700,1.0
10036,0.0
44804,1.0
39337,1.0
32236,1.0
1665,0.0
45863,1.0
32890,1.0
16736,0.0
29236,0.0
28197,0.0
25968,0.0
45700,1.0
9267,0.0
23518,0.0
34917,1.0
40014,1.0
29573,0.0
38356,1.0
38303,1.0
37849,1.0
5643,0.0
34506,1.0
23294,0.0
36173,1.0
38085,1.0
39905,1.0
4602,0.0
49385,1.0
26618,0.0
1891,0.0
26115,0.0
5384,0.0
33041,1.0
7914,0.0
5859,0.0
31440,0.0
35614,1.0
46094,1.0
25561,0.0
23226,0.0
9808,0.0
25562,0.0
31454,0.0
14143,0.0
34055,1.0
332,0.0
31815,0.0
8606,0.0
47312,1.0
2569,0.0
42678,1.0
46702,1.0
23794,0.0
33846,1.0
44197,1.0
29736,0.0
37067,1.0
4202,0.0
6195,0.0
13090,0.0
35019,1.0
17790,0.0
38788,1.0
21882,0.0
26426,0.0
34664,1.0
20742,0.0
33589,1.0
14048,0.0
12974,0.0
30871,0.0
1803,0.0
12090,0.0
15903,0.0
36483,1.0
13349,0.0
22148,0.0
41001,1.0
8379,0.0
19067,0.0
40807,1.0
33426,1.0
27959,0.0
466,0.0
15762,0.0
13505,0.0
42373,1.0
44302,1.0
842,0.0
47770,1.0
42633,1.0
18727,0.0
16201,0.0
3212,0.0
47402,1.0
12626,0.0
22206,0.0
17907,0.0
42021,1.0
26605,0.0
22163,0.0
33481,1.0
20301,0.0
33991,1.0
5412,0.0
29107,0.0
7080,0.0
44324,1.0
24642,0.0
35085,1.0
16502,0.0
35292,1.0
40089,1.0
1557,0.0
40734,1.0
16623,0.0
7504,0.0
8051,0.0
4968,0.0
31562,0.0
20121,0.0
43924,1.0
37334,1.0
39417,1.0
25759,0.0
3975,0.0
26741,0.0
18105,0.0
11403,0.0
46669,1.0
2570,0.0
30092,0.0
35717,1.0
23329,0.0
15873,0.0
42862,1.0
23045,0.0
33745,1.0
29585,0.0
48676,1.0
42631,1.0
15862,0.0
30788,0.0
31259,0.0
26061,0.0
49207,1.0
1426,0.0
32820,1.0
14956,0.0
6729,0.0
19009,0.0
42894,1.0
9638,0.0
33450,1.0
48428,1.0
18948,0.0
8952,0.0
33205,1.0
8459,0.0
7290,0.0
37605,1.0
11846,0.0
43174,1.0
29304,0.0
40465,1.0
6329,0.0
6257,0.0
28574,0.0
4032,0.0
19290,0.0
15267,0.0
1024,0.0
10697,0.0
29967,0.0
40380,1.0
37306,1.0
44192,1.0
7383,0.0
33668,1.0
22901,0.0
47043,1.0
20330,0.0
15976,0.0
40286,1.0
42216,1.0
17354,0.0
21187,0.0
48237,1.0
30925,0.0
10579,0.0
26307,0.0
38292,1.0
6961,0.0
42097,1.0
5418,0.0
5279,0.0
10502,0.0
21419,0.0
27720,0.0
42637,1.0
22311,0.0
25073,0.0
38800,1.0
18761,0.0
4325,0.0
35210,1.0
39515,1.0
256,0.0
2923,0.0
7555,0.0
37150,1.0
29611,0.0
29327,0.0
31205,0.0
36099,1.0
12674,0.0
7307,0.0
2178,0.0
1817,0.0
36186,1.0
28461,0.0
43644,1.0
21110,0.0
42644,1.0
46838,1.0
9398,0.0
15019,0.0
40146,1.0
17670,0.0
34351,1.0
35320,1.0
4125,0.0
31021,0.0
26617,0.0
1766,0.0
26876,0.0
26603,0.0
35,0.0
30886,0.0
30736,0.0
27147,0.0
7766,0.0
21707,0.0
8069,0.0
11195,0.0
30362,0.0
38298,1.0
6,0.0
3282,0.0
16961,0.0
16987,0.0
20637,0.0
41748,1.0
33468,1.0
3960,0.0
38064,1.0
21896,0.0
24655,0.0
7831,0.0
2078,0.0
36957,1.0
13908,0.0
38492,1.0
44317,1.0
36048,1.0
4888,0.0
43827,1.0
36070,1.0
35167,1.0
8989,0.0
7760,0.0
30472,0.0
46750,1.0
5879,0.0
44161,1.0
48391,1.0
34380,1.0
25070,0.0
12022,0.0
12092,0.0
36818,1.0
32810,1.0
47777,1.0
37584,1.0
22722,0.0
26801,0.0
20023,0.0
5431,0.0
42493,1.0
10303,0.0
5058,0.0
9498,0.0
11444,0.0
3288,0.0
16076,0.0
6512,0.0
4510,0.0
20217,0.0
22754,0.0
45888,1.0
27305,0.0
12784,0.0
39435,1.0
8722,0.0
46776,1.0
42469,1.0
30098,0.0
33443,1.0
49134,1.0
41286,1.0
13556,0.0
18283,0.0
39250,1.0
22127,0.0
44892,1.0
18415,0.0
1568,0.0
13008,0.0
16884,0.0
12778,0.0
33550,1.0
39201,1.0
4275,0.0
21068,0.0
10876,0.0
12799,0.0
40474,1.0
40247,1.0
49979,1.0
11438,0.0
49739,1.0
41673,1.0
702,0.0
5175,0.0
49198,1.0
49321,1.0
48317,1.0
47895,1.0
6896,0.0
23257,0.0
39992,1.0
17463,0.0
9389,0.0
29860,0.0
23686,0.0
32465,1.0
37068,1.0
32115,1.0
5614,0.0
17309,0.0
44239,1.0
4484,0.0
41595,1.0
25293,0.0
48269,1.0
6884,0.0
356,0.0
4509,0.0
41367,1.0
37673,1.0
35411,1.0
27484,0.0
30407,0.0
2820,0.0
20898,0.0
16722,0.0
14840,0.0
28409,0.0
20656,0.0
26335,0.0
15626,0.0
10262,0.0
49880,1.0
35010,1.0
18772,0.0
22007,0.0
10111,0.0
15289,0.0
35121,1.0
16738,0.0
25591,0.0
18475,0.0
17818,0.0
26983,0.0
2861,0.0
8785,0.0
31994,1.0
8873,0.0
48363,1.0
18605,0.0
20838,0.0
16101,0.0
17914,0.0
4934,0.0
45882,1.0
15992,0.0
16813,0.0
13071,0.0
30205,0.0
38581,1.0
48508,1.0
1023,0.0
15783,0.0
863,0.0
10434,0.0
10470,0.0
38874,1.0
38759,1.0
7234,0.0
21306,0.0
15405,0.0
11124,0.0
10556,0.0
43135,1.0
15583,0.0
49560,1.0
34060,1.0
21018,0.0
47278,1.0
36468,1.0
22611,0.0
2070,0.0
5829,0.0
49678,1.0
40989,1.0
17928,0.0
44920,1.0
30059,0.0
13813,0.0
33404,1.0
15564,0.0
38324,1.0
46430,1.0
48435,1.0
40425,1.0
29955,0.0
46887,1.0
34513,1.0
4768,0.0
34371,1.0
6621,0.0
43139,1.0
42904,1.0
43318,1.0
8267,0.0
40302,1.0
29765,0.0
8999,0.0
30212,0.0
22734,0.0
20773,0.0
49064,1.0
8511,0.0
4664,0.0
23712,0.0
15077,0.0
12292,0.0
15957,0.0
11096,0.0
45087,1.0
45694,1.0
1612,0.0
275,0.0
45547,1.0
26408,0.0
49726,1.0
13967,0.0
35384,1.0
9072,0.0
16620,0.0
13581,0.0
24398,0.0
36782,1.0
37358,1.0
8893,0.0
17466,0.0
44869,1.0
30996,0.0
21252,0.0
33690,1.0
5308,0.0
15533,0.0
20200,0.0
33785,1.0
5181,0.0
4590,0.0
33516,1.0
17847,0.0
34611,1.0
40954,1.0
32904,1.0
43703,1.0
12111,0.0
44857,1.0
10175,0.0
29934,0.0
36875,1.0
5294,0.0
261,0.0
46954,1.0
3833,0.0
753,0.0
31490,0.0
32569,1.0
11061,0.0
43252,1.0
19892,0.0
18338,0.0
30508,0.0
6048,0.0
31363,0.0
45311,1.0
31195,0.0
29374,0.0
20604,0.0
20516,0.0
4326,0.0
41221,1.0
29950,0.0
22166,0.0
15819,0.0
1554,0.0
17291,0.0
34788,1.0
3581,0.0
27128,0.0
31835,0.0
46184,1.0
6820,0.0
18214,0.0
18468,0.0
33247,1.0
37891,1.0
42155,1.0
15854,0.0
44438,1.0
4898,0.0
31939,0.0
49174,1.0
16421,0.0
25499,0.0
34631,1.0
23270,0.0
6630,0.0
31783,0.0
15500,0.0
7637,0.0
48504,1.0
43442,1.0
1053,0.0
13874,0.0
10031,0.0
19098,0.0
42068,1.0
46377,1.0
22631,0.0
47712,1.0
48893,1.0
47848,1.0
3735,0.0
18076,0.0
30231,0.0
14146,0.0
47369,1.0
3584,0.0
20135,0.0
18364,0.0
1764,0.0
38575,1.0
48353,1.0
30226,0.0
30604,0.0
1049,0.0
26067,0.0
25845,0.0
29286,0.0
21476,0.0
36139,1.0
1282,0.0
8471,0.0
13421,0.0
26681,0.0
36060,1.0
26764,0.0
12119,0.0
29362,0.0
10327,0.0
35241,1.0
49594,1.0
25057,0.0
1566,0.0
41466,1.0
26499,0.0
18008,0.0
18200,0.0
39545,1.0
46900,1.0
35335,1.0
33084,1.0
43866,1.0
3290,0.0
12936,0.0
42114,1.0
17163,0.0
16207,0.0
16105,0.0
37377,1.0
5158,0.0
10993,0.0
17711,0.0
42571,1.0
46827,1.0
4242,0.0
30245,0.0
2548,0.0
8477,0.0
11263,0.0
35172,1.0
47367,1.0
24189,0.0
41353,1.0
7280,0.0
13344,0.0
4774,0.0
37259,1.0
45772,1.0
40509,1.0
48882,1.0
35403,1.0
24590,0.0
3412,0.0
35383,1.0
12568,0.0
10000,0.0
27998,0.0
31091,0.0
37727,1.0
23995,0.0
22019,0.0
31977,1.0
15296,0.0
35936,1.0
24599,0.0
20518,0.0
10019,0.0
17003,0.0
44210,1.0
15000,0.0
16132,0.0
26278,0.0
19524,0.0
36249,1.0
17693,0.0
48791,1.0
17518,0.0
28273,0.0
16181,0.0
19808,0.0
8874,0.0
26694,0.0
43283,1.0
33006,1.0
37308,1.0
4750,0.0
38802,1.0
48973,1.0
24753,0.0
10523,0.0
35138,1.0
14733,0.0
1485,0.0
8138,0.0
11218,0.0
5397,0.0
7830,0.0
9410,0.0
38344,1.0
47599,1.0
27160,0.0
48375,1.0
34792,1.0
10168,0.0
28556,0.0
3976,0.0
41544,1.0
37567,1.0
2348,0.0
32424,1.0
37561,1.0
8599,0.0
5069,0.0
26568,0.0
37008,1.0
26480,0.0
40691,1.0
48240,1.0
18794,0.0
18603,0.0
21080,0.0
6136,0.0
568,0.0
24971,0.0
1277,0.0
10950,0.0
19184,0.0
30696,0.0
35928,1.0
4281,0.0
49016,1.0
33143,1.0
11159,0.0
1209,0.0
25196,0.0
4034,0.0
17757,0.0
32568,1.0
14029,0.0
8879,0.0
6444,0.0
19764,0.0
7324,0.0
9314,0.0
33542,1.0
30560,0.0
13101,0.0
23097,0.0
31943,0.0
8456,0.0
19436,0.0
36053,1.0
21831,0.0
17187,0.0
23565,0.0
15308,0.0
20997,0.0
4694,0.0
36574,1.0
6496,0.0
46716,1.0
2687,0.0
25264,0.0
19718,0.0
46691,1.0
45062,1.0
6945,0.0
48261,1.0
46118,1.0
11123,0.0
9098,0.0
46469,1.0
7642,0.0
35391,1.0
45675,1.0
21361,0.0
38604,1.0
32822,1.0
48852,1.0
10532,0.0
27298,0.0
40866,1.0
8840,0.0
20641,0.0
14099,0.0
3263,0.0
41824,1.0
5494,0.0
48657,1.0
11715,0.0
5155,0.0
17759,0.0
29389,0.0
48870,1.0
33697,1.0
9529,0.0
43589,1.0
47759,1.0
26013,0.0
5035,0.0
14093,0.0
31168,0.0
37247,1.0
315,0.0
47417,1.0
49865,1.0
30853,0.0
36338,1.0
38491,1.0
31985,1.0
21331,0.0
44385,1.0
41745,1.0
39984,1.0
14865,0.0
20542,0.0
44425,1.0
17299,0.0
30443,0.0
34871,1.0
46980,1.0
47314,1.0
44644,1.0
1115,0.0
27904,0.0
36225,1.0
21948,0.0
12896,0.0
39661,1.0
41990,1.0
43294,1.0
47535,1.0
32765,1.0
26940,0.0
22413,0.0
15771,0.0
42410,1.0
13925,0.0
4383,0.0
39263,1.0
20747,0.0
37399,1.0
34249,1.0
20665,0.0
15616,0.0
27395,0.0
48225,1.0
24714,0.0
45403,1.0
37316,1.0
40680,1.0
35284,1.0
16948,0.0
14910,0.0
29710,0.0
47992,1.0
14370,0.0
21496,0.0
16757,0.0
35969,1.0
43078,1.0
11032,0.0
12447,0.0
28127,0.0
21247,0.0
6363,0.0
40141,1.0
4362,0.0
36731,1.0
17389,0.0
23887,0.0
37731,1.0
33243,1.0
8180,0.0
39919,1.0
43245,1.0
16780,0.0
10662,0.0
39203,1.0
48869,1.0
38685,1.0
8880,0.0
14264,0.0
17950,0.0
21768,0.0
45094,1.0
26828,0.0
43552,1.0
12687,0.0
6161,0.0
48299,1.0
17555,0.0
40559,1.0
42023,1.0
12152,0.0
26777,0.0
40746,1.0
47769,1.0
33268,1.0
35996,1.0
4536,0.0
16551,0.0
34845,1.0
32395,1.0
44259,1.0
48109,1.0
12759,0.0
4237,0.0
39318,1.0
43267,1.0
12387,0.0
38184,1.0
29356,0.0
8206,0.0
26381,0.0
18980,0.0
11505,0.0
18465,0.0
2016,0.0
26648,0.0
44739,1.0
24470,0.0
45947,1.0
26205,0.0
17903,0.0
1649,0.0
4057,0.0
7545,0.0
26031,0.0
38565,1.0
45144,1.0
24883,0.0
38276,1.0
26855,0.0
3177,0.0
38274,1.0
38236,1.0
16191,0.0
359,0.0
27817,0.0
32653,1.0
48062,1.0
25484,0.0
10452,0.0
27703,0.0
21156,0.0
37238,1.0
44258,1.0
31694,0.0
44999,1.0
25542,0.0
1402,0.0
15402,0.0
32572,1.0
9507,0.0
10182,0.0
18848,0.0
42267,1.0
16543,0.0
35546,1.0
9363,0.0
36624,1.0
29300,0.0
39367,1.0
22096,0.0
4587,0.0
24600,0.0
40584,1.0
37846,1.0
18348,0.0
5191,0.0
42049,1.0
20410,0.0
49796,1.0
25857,0.0
29807,0.0
33778,1.0
32837,1.0
29862,0.0
8948,0.0
40307,1.0
37686,1.0
18118,0.0
37478,1.0
41468,1.0
2793,0.0
34355,1.0
31957,1.0
42053,1.0
8310,0.0
38562,1.0
41013,1.0
40430,1.0
27987,0.0
37635,1.0
47966,1.0
26070,0.0
37458,1.0
3431,0.0
1977,0.0
847,0.0
26372,0.0
11724,0.0
18687,0.0
9816,0.0
7255,0.0
6798,0.0
44025,1.0
31129,0.0
38471,1.0
16970,0.0
13321,0.0
22184,0.0
45762,1.0
38828,1.0
22128,0.0
29572,0.0
43195,1.0
10099,0.0
36088,1.0
9279,0.0
25630,0.0
20653,0.0
49366,1.0
41209,1.0
19012,0.0
40488,1.0
18251,0.0
1595,0.0
17562,0.0
47922,1.0
14959,0.0
48603,1.0
4043,0.0
33868,1.0
36596,1.0
40535,1.0
8401,0.0
30691,0.0
35685,1.0
10522,0.0
9058,0.0
799,0.0
13599,0.0
44754,1.0
34661,1.0
13962,0.0
42038,1.0
13633,0.0
47334,1.0
41604,1.0
9364,0.0
9815,0.0
20419,0.0
24318,0.0
25417,0.0
20966,0.0
37829,1.0
18917,0.0
46578,1.0
19608,0.0
40742,1.0
49899,1.0
41229,1.0
43365,1.0
17610,0.0
4848,0.0
10198,0.0
18703,0.0
45896,1.0
12455,0.0
40338,1.0
27726,0.0
266,0.0
5720,0.0
46222,1.0
3258,0.0
20391,0.0
5046,0.0
14306,0.0
45686,1.0
43625,1.0
41130,1.0
30023,0.0
38185,1.0
34459,1.0
5711,0.0
16791,0.0
22451,0.0
20952,0.0
21112,0.0
19460,0.0
19153,0.0
41388,1.0
25270,0.0
9822,0.0
39779,1.0
8816,0.0
36590,1.0
26922,0.0
1966,0.0
5099,0.0
14921,0.0
47634,1.0
39306,1.0
48759,1.0
5806,0.0
16263,0.0
8977,0.0
34246,1.0
46084,1.0
22193,0.0
24277,0.0
44489,1.0
13646,0.0
4843,0.0
25850,0.0
22246,0.0
24941,0.0
47829,1.0
34012,1.0
12470,0.0
34577,1.0
33231,1.0
22524,0.0
15344,0.0
42686,1.0
5887,0.0
17941,0.0
10935,0.0
40966,1.0
11906,0.0
21028,0.0
1786,0.0
49343,1.0
12412,0.0
15537,0.0
40321,1.0
42527,1.0
32505,1.0
38879,1.0
48035,1.0
530,0.0
49051,1.0
42428,1.0
10761,0.0
28004,0.0
16139,0.0
418,0.0
3777,0.0
31509,0.0
48297,1.0
5268,0.0
37619,1.0
33564,1.0
24897,0.0
39348,1.0
36490,1.0
38018,1.0
9192,0.0
6323,0.0
19639,0.0
49825,1.0
10508,0.0
22172,0.0
36900,1.0
38358,1.0
13672,0.0
4501,0.0
39268,1.0
31962,1.0
24414,0.0
25666,0.0
26223,0.0
41027,1.0
19,0.0
4403,0.0
30449,0.0
43312,1.0
43450,1.0
38868,1.0
8188,0.0
40527,1.0
13059,0.0
14903,0.0
41835,1.0
9861,0.0
5379,0.0
13069,0.0
1368,0.0
28583,0.0
29081,0.0
9574,0.0
8915,0.0
6954,0.0
11321,0.0
10668,0.0
3971,0.0
43351,1.0
40343,1.0
1321,0.0
42856,1.0
35920,1.0
32760,1.0
13928,0.0
17095,0.0
11063,0.0
23801,0.0
4600,0.0
10098,0.0
8986,0.0
10511,0.0
20967,0.0
48060,1.0
883,0.0
26532,0.0
8546,0.0
8506,0.0
11037,0.0
26430,0.0
30918,0.0
27880,0.0
23114,0.0
12858,0.0
8372,0.0
2669,0.0
39823,1.0
26506,0.0
18483,0.0
26168,0.0
32701,1.0
5106,0.0
38875,1.0
44640,1.0
8628,0.0
35603,1.0
46122,1.0
4438,0.0
8968,0.0
49846,1.0
49887,1.0
9034,0.0
26026,0.0
26178,0.0
21436,0.0
33980,1.0
41005,1.0
20270,0.0
37765,1.0
20638,0.0
29459,0.0
32543,1.0
14767,0.0
42863,1.0
1144,0.0
24287,0.0
40438,1.0
4182,0.0
20965,0.0
11432,0.0
42909,1.0
41617,1.0
43487,1.0
42460,1.0
16858,0.0
2446,0.0
9724,0.0
11761,0.0
29916,0.0
13614,0.0
46925,1.0
34538,1.0
5729,0.0
4029,0.0
3503,0.0
18036,0.0
12081,0.0
44914,1.0
12198,0.0
47112,1.0
18494,0.0
31157,0.0
24055,0.0
37537,1.0
970,0.0
2301,0.0
38428,1.0
2921,0.0
40431,1.0
7286,0.0
21910,0.0
15755,0.0
5903,0.0
12970,0.0
35947,1.0
29365,0.0
40859,1.0
35826,1.0
48241,1.0
37876,1.0
4051,0.0
47841,1.0
21131,0.0
20962,0.0
44797,1.0
15643,0.0
27677,0.0
21390,0.0
9351,0.0
4649,0.0
39903,1.0
8306,0.0
11845,0.0
42103,1.0
48176,1.0
5765,0.0
3254,0.0
42653,1.0
23798,0.0
48025,1.0
45435,1.0
9143,0.0
49922,1.0
46960,1.0
24745,0.0
42224,1.0
36000,1.0
24782,0.0
10844,0.0
26469,0.0
18833,0.0
6927,0.0
17836,0.0
5344,0.0
11863,0.0
21669,0.0
48959,1.0
38441,1.0
35838,1.0
11880,0.0
35066,1.0
36913,1.0
43364,1.0
46956,1.0
49393,1.0
1508,0.0
10815,0.0
8922,0.0
36354,1.0
45167,1.0
45645,1.0
14167,0.0
31393,0.0
43786,1.0
41399,1.0
2755,0.0
38112,1.0
45851,1.0
14321,0.0
17565,0.0
25111,0.0
44017,1.0
25780,0.0
33191,1.0
24707,0.0
36017,1.0
438,0.0
13842,0.0
9759,0.0
33609,1.0
4162,0.0
35750,1.0
7594,0.0
20325,0.0
37453,1.0
9828,0.0
13301,0.0
12801,0.0
24547,0.0
39170,1.0
13609,0.0
40717,1.0
8157,0.0
8931,0.0
32489,1.0
3179,0.0
15277,0.0
42929,1.0
15568,0.0
38703,1.0
24752,0.0
47847,1.0
31850,0.0
20882,0.0
48444,1.0
36883,1.0
44389,1.0
45963,1.0
19241,0.0
35408,1.0
38351,1.0
36476,1.0
41528,1.0
32754,1.0
6632,0.0
16571,0.0
11771,0.0
37943,1.0
27086,0.0
34776,1.0
45685,1.0
4560,0.0
11216,0.0
32971,1.0
7704,0.0
13870,0.0
7613,0.0
25191,0.0
13410,0.0
30590,0.0
46179,1.0
20943,0.0
9071,0.0
35901,1.0
30896,0.0
12188,0.0
45750,1.0
5485,0.0
11720,0.0
19667,0.0
14942,0.0
6962,0.0
42241,1.0
31160,0.0
5849,0.0
5375,0.0
40663,1.0
1631,0.0
24187,0.0
26405,0.0
38996,1.0
11200,0.0
17707,0.0
17468,0.0
15012,0.0
28337,0.0
13483,0.0
11615,0.0
6107,0.0
28927,0.0
5341,0.0
10584,0.0
16617,0.0
11935,0.0
39133,1.0
26043,0.0
13014,0.0
24518,0.0
15180,0.0
23079,0.0
19069,0.0
18275,0.0
8105,0.0
38891,1.0
9335,0.0
13497,0.0
18292,0.0
4385,0.0
39240,1.0
15355,0.0
5841,0.0
18811,0.0
24403,0.0
39165,1.0
16356,0.0
18698,0.0
48072,1.0
37208,1.0
29633,0.0
4290,0.0
18839,0.0
26925,0.0
16214,0.0
49474,1.0
36834,1.0
10607,0.0
37618,1.0
13897,0.0
35519,1.0
34290,1.0
426,0.0
27606,0.0
5747,0.0
28183,0.0
7479,0.0
21138,0.0
12340,0.0
5868,0.0
49848,1.0
34844,1.0
27073,0.0
10240,0.0
18413,0.0
28472,0.0
30584,0.0
34455,1.0
3196,0.0
18955,0.0
33611,1.0
46972,1.0
46188,1.0
48988,1.0
8828,0.0
4606,0.0
4685,0.0
7554,0.0
29580,0.0
37229,1.0
4972,0.0
41329,1.0
10941,0.0
7676,0.0
28313,0.0
20365,0.0
34308,1.0
21455,0.0
10336,0.0
49144,1.0
13494,0.0
25871,0.0
36110,1.0
16316,0.0
49087,1.0
49356,1.0
44233,1.0
42075,1.0
43185,1.0
40716,1.0
47800,1.0
13112,0.0
